"date","time","lon","lat","mPET"
"28.7.2021 ","0:00","23.74692","37.93611","22.2"
"28.7.2021 ","0:00","23.7514","37.93569","21.9"
"28.7.2021 ","0:00","23.75592","37.93527","21.6"
"28.7.2021 ","0:00","23.76044","37.93486","20.7"
"28.7.2021 ","0:00","23.74744","37.93967","22.2"
"28.7.2021 ","0:00","23.75195","37.93925","22.5"
"28.7.2021 ","0:00","23.75647","37.93884","21.9"
"28.7.2021 ","0:00","23.74344","37.94364","22.7"
"28.7.2021 ","0:00","23.74796","37.94323","22.5"
"28.7.2021 ","0:00","23.74396","37.9472","23.0"
"28.7.2021 ","0:00","23.74847","37.94679","22.7"
"28.7.2021 ","0:00","23.75354","37.94994","22.8"
"28.7.2021 ","0:00","23.75806","37.94952","22.3"
"28.7.2021 ","0:00","23.78778","37.96482","18.4"
"28.7.2021 ","0:00","23.79892","37.97823","17.3"
"28.7.2021 ","0:00","23.75848","38.01443","21.4"
"28.7.2021 ","0:00","23.75555","38.02552","21.8"
"28.7.2021 ","1:00","23.75751","37.94596","22.3"
"28.7.2021 ","1:00","23.75858","37.95308","22.1"
"28.7.2021 ","1:00","23.72055","37.97461","22.1"
"28.7.2021 ","1:00","23.71066","38.00077","23.2"
"28.7.2021 ","2:00","23.78113","37.951","16.2"
"28.7.2021 ","2:00","23.70996","37.96476","23.2"
"28.7.2021 ","2:00","23.71655","37.97859","22.7"
"28.7.2021 ","2:00","23.73642","38.02007","22.1"
"28.7.2021 ","3:00","23.75113","37.96459","21.5"
"28.7.2021 ","3:00","23.75565","37.96417","21.1"
"28.7.2021 ","3:00","23.75165","37.96815","21.7"
"28.7.2021 ","3:00","23.7652","37.9669","20.8"
"28.7.2021 ","3:00","23.76971","37.9665","20.3"
"28.7.2021 ","3:00","23.75217","37.97171","21.3"
"28.7.2021 ","3:00","23.75668","37.9713","20.8"
"28.7.2021 ","3:00","23.7612","37.97087","20.5"
"28.7.2021 ","3:00","23.77023","37.97005","20.1"
"28.7.2021 ","3:00","23.77475","37.96964","20.3"
"28.7.2021 ","3:00","23.77927","37.96921","18.8"
"28.7.2021 ","3:00","23.73914","37.97652","21.6"
"28.7.2021 ","3:00","23.74365","37.9761","21.3"
"28.7.2021 ","3:00","23.7572","37.97485","20.2"
"28.7.2021 ","3:00","23.77075","37.97361","20.3"
"28.7.2021 ","3:00","23.77527","37.97319","20.9"
"28.7.2021 ","3:00","23.77979","37.97278","19.4"
"28.7.2021 ","3:00","23.73969","37.98008","21.7"
"28.7.2021 ","3:00","23.7442","37.97966","21.1"
"28.7.2021 ","3:00","23.75323","37.97884","21.6"
"28.7.2021 ","3:00","23.75775","37.97841","21.4"
"28.7.2021 ","3:00","23.76227","37.97799","20.9"
"28.7.2021 ","3:00","23.76678","37.97759","20.7"
"28.7.2021 ","3:00","23.7713","37.97717","20.5"
"28.7.2021 ","3:00","23.74472","37.98323","20.8"
"28.7.2021 ","3:00","23.75827","37.98197","21.2"
"28.7.2021 ","3:00","23.76279","37.98156","21.0"
"28.7.2021 ","3:00","23.7673","37.98114","20.6"
"28.7.2021 ","3:00","23.74524","37.98677","21.7"
"28.7.2021 ","3:00","23.76331","37.98512","20.9"
"28.7.2021 ","3:00","23.74576","37.99034","21.3"
"28.7.2021 ","3:00","23.75027","37.98992","21.3"
"28.7.2021 ","3:00","23.76385","37.98867","21.0"
"28.7.2021 ","3:00","23.76837","37.98826","20.3"
"28.7.2021 ","3:00","23.74631","37.9939","20.9"
"28.7.2021 ","3:00","23.75082","37.99348","21.3"
"28.7.2021 ","3:00","23.75534","37.99306","21.4"
"28.7.2021 ","3:00","23.75986","37.99266","21.3"
